hood,-0.248554913295
ful,-0.17965653897
ize,-0.0501474926254
ish,-0.0263752825923
ly,-0.00822901600918
ness,0.0213128729753
fy,0.0539419087137
ise,0.0659685863874
ment,0.0927390366643
able,0.0957683741648
less,0.115887850467
ible,0.128143712575
al,0.144755106088
ian,0.169811320755
ist,0.182179793158
tion,0.199843157757
ism,0.331444759207
