hood,-0.206703910615
ful,-0.11000621504
ize,-0.00564971751412
ish,0.0144717800289
ly,0.0410776966132
fy,0.0806451612903
ness,0.0989010989011
ise,0.123772102161
ment,0.144406779661
less,0.156862745098
able,0.163231657049
ible,0.182940516274
al,0.197954439795
ian,0.210576015109
ist,0.220030349014
tion,0.258748032449
ism,0.356948228883
